Ano,Mes,Codigo distrito,Codigo zona,Nit cliente,Codigo tipo,Codigo linea,Codigo grupo,Codigo calidad,Gerente,Línea CAM,Ventas,Codigo distrito-zona,Anomaly,Anomaly_Score
2021,4,10,19,860006160,160,165,200,7,Flexografía,Flexografía,604677592.0000,10-19,1,132.5047322761229
2021,5,10,19,900569733,999,999,2,999,No aplica,Otros ingresos,100000.0000,10-19,1,318.2064307929335
2021,6,10,19,860006160,160,165,200,7,Flexografía,Flexografía,555480660.0000,10-19,1,114.38222129484711
2021,7,10,19,860006160,160,165,200,7,Flexografía,Flexografía,445043426.0000,10-19,1,75.37509665763639
2021,9,10,19,181102,160,168,203,73,Flexografía,Insumos Flexografía,697040.0000,10-19,1,302.72181431430545
2021,10,10,19,860006160,160,165,200,7,Flexografía,Flexografía,567224992.0000,10-19,1,118.53817617461948
2022,2,10,19,860006160,160,165,200,7,Flexografía,Flexografía,488960270.0000,10-19,1,90.27055732711932
2022,3,10,19,830142081,105,1,312,111,Cartulina,Poplar,427892584.0000,10-19,1,98.6405665355189
2022,5,10,19,181102,160,168,203,73,Flexografía,Insumos Flexografía,785322.0000,10-19,1,302.64466926592416
2022,5,10,19,900569733,160,165,200,7,Flexografía,Flexografía,383660614.0000,10-19,1,56.03222429815321
2022,6,10,19,181102,160,168,203,73,Flexografía,Insumos Flexografía,748622.0000,10-19,1,302.6226556967759
2022,6,10,19,900569733,160,165,200,7,Flexografía,Flexografía,473287144.0000,10-19,1,85.21642518051914
2022,7,10,19,860006160,160,165,200,7,Flexografía,Flexografía,405133785.0000,10-19,1,61.786582046198816
2022,8,10,19,860006160,160,165,200,7,Flexografía,Flexografía,418150160.0000,10-19,1,65.91279070211243
2022,8,10,19,900569733,160,165,200,7,Flexografía,Flexografía,445685158.3300,10-19,1,75.7654386135207
2022,9,10,19,900569733,160,165,200,7,Flexografía,Flexografía,563868617.0000,10-19,1,117.61826117620086
2022,10,10,19,860006160,160,165,200,7,Flexografía,Flexografía,680314428.2900,10-19,1,159.78146830515462
2022,11,10,19,860006160,160,165,200,7,Flexografía,Flexografía,559536231.0000,10-19,1,115.36820597549561
2022,11,10,19,900569733,160,165,200,7,Flexografía,Flexografía,570999017.0000,10-19,1,120.19457045765506
2022,12,10,19,181102,160,168,203,73,Flexografía,Insumos Flexografía,894684.0000,10-19,1,302.61145404532414
2022,12,10,19,860006160,160,165,200,7,Flexografía,Flexografía,434499622.7700,10-19,1,71.25160308707245
2022,12,10,19,900569733,160,165,200,7,Flexografía,Flexografía,397375785.0000,10-19,1,60.0465177687679
