Ano,Mes,Codigo distrito,Codigo zona,Nit cliente,Codigo tipo,Codigo linea,Codigo grupo,Codigo calidad,Gerente,Línea CAM,Ventas,Codigo distrito-zona,Anomaly,Anomaly_Score
2021,12,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,413550.0000,10-61,1,0.07014012168942202
2021,12,10,61,860065656,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,614010.0000,10-61,1,0.0650055301607298
2021,12,10,61,860508791,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,-334890.0000,10-61,1,0.06536945407048417
2022,1,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,459090.0000,10-61,1,0.04068905667489081
2022,2,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,420185.0000,10-61,1,0.05875336544435378
2022,2,10,61,860065656,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,-36415.0000,10-61,1,0.05285864467188234
2022,2,10,61,860508791,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,369670.0000,10-61,1,0.050729474932153906
2022,3,10,61,830112317,215,117,66,170,Prodispel,Rollos especiales,75900000.0000,10-61,1,0.04852735218897136
2022,3,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,408785.0000,10-61,1,0.045936105785314985
2022,4,10,61,830112317,215,117,66,170,Prodispel,Rollos especiales,52404000.0000,10-61,1,0.043657758546658376
2022,4,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,455620.0000,10-61,1,0.042979495570078796
2022,6,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,460560.0000,10-61,1,0.041255737241186086
2022,7,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,460275.0000,10-61,1,0.04100390582640906
2022,8,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,370494.0000,10-61,1,0.04415336705783185
2022,9,10,61,830511280,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,502930.0000,10-61,1,0.04212323304721649
