Ano,Mes,Codigo distrito,Codigo zona,Nit cliente,Codigo tipo,Codigo linea,Codigo grupo,Codigo calidad,Gerente,Línea CAM,Ventas,Codigo distrito-zona,Anomaly,Anomaly_Score
2021,1,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,770944.0000,55-62,1,0.061595827608115716
2021,1,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,330000.0000,55-62,1,0.06183462173888482
2021,2,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,709170.0000,55-62,1,0.06621781913169716
2021,2,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.07051391396421142
2021,3,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,701470.0000,55-62,1,0.05733431501345149
2021,3,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.060961235339041686
2021,4,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,737968.0000,55-62,1,0.0563907958699606
2021,4,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.05942275988201634
2021,5,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,930622.0000,55-62,1,0.061170626134006756
2021,5,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.06192769377105428
2021,6,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,875798.0000,55-62,1,0.061364086977703736
2021,6,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.0633915165788323
2021,7,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,649418.0000,55-62,1,0.04979295715584825
2021,7,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.05388355307363529
2021,7,55,62,900592737,305,201,2,290,Colaboración electrónica,Implementacion Nom-e,1000000.0000,55-62,1,0.04692939671410784
2021,8,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,763994.0000,55-62,1,0.06323134464573305
2021,8,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.06778971398573558
2021,9,55,62,900233294,305,200,2,290,Colaboración electrónica,Implementacion Fact-e,600000.0000,55-62,1,0.05332172654319617
2021,9,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,506506.0000,55-62,1,0.0642511587652908
2021,9,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.06628968020875153
2021,10,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,666666.0000,55-62,1,0.059326582541445905
2021,10,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.06428464388067262
2021,11,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,907214.0000,55-62,1,0.054259589728059165
2021,11,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.05802227951297295
2021,12,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,624162.0000,55-62,1,0.050668135616928234
2021,12,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.05075875876255237
2021,12,55,62,900592737,305,201,2,291,Colaboración electrónica,Recurrente Nom-e,1368000.0000,55-62,1,0.07731012209120741
2022,1,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,156000.0000,55-62,1,0.04817629495198644
2022,1,55,62,900592737,305,201,2,291,Colaboración electrónica,Recurrente Nom-e,720000.0000,55-62,1,0.08048926210867718
2022,2,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,1442586.0000,55-62,1,0.05366346233114555
2022,2,55,62,900233294,305,201,2,290,Colaboración electrónica,Implementacion Nom-e,2000000.0000,55-62,1,0.05334635057188081
2022,2,55,62,900233294,305,201,2,291,Colaboración electrónica,Recurrente Nom-e,807994.0000,55-62,1,0.07295733170893098
2022,2,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,160981.0000,55-62,1,0.05714941824049652
2022,3,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,828564.0000,55-62,1,0.052169109378499
2022,3,55,62,900233294,305,201,2,291,Colaboración electrónica,Recurrente Nom-e,403997.0000,55-62,1,0.07902495611357446
2022,3,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,160981.0000,55-62,1,0.055407122735546654
2022,3,55,62,900592737,305,201,2,291,Colaboración electrónica,Recurrente Nom-e,760464.0000,55-62,1,0.07980764721232386
2022,4,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,818642.0000,55-62,1,0.04606234942837145
2022,4,55,62,900233294,305,201,2,291,Colaboración electrónica,Recurrente Nom-e,403997.0000,55-62,1,0.07523796938079813
2022,4,55,62,900449481,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,160981.0000,55-62,1,0.048337473196812974
2022,4,55,62,900592737,305,201,2,291,Colaboración electrónica,Recurrente Nom-e,720000.0000,55-62,1,0.07963340632419885
2022,5,55,62,900233294,305,200,2,291,Colaboración electrónica,Recurrente Fact-e,755544.0000,55-62,1,0.049405796979351047
2022,5,55,62,900233294,305,201,2,291,Colaboración electrónica,Recurrente Nom-e,403997.0000,55-62,1,0.08221871482581239
