Ano,Mes,Codigo distrito,Codigo zona,Nit cliente,Codigo tipo,Codigo linea,Codigo grupo,Codigo calidad,Gerente,Línea CAM,Ventas,Codigo distrito-zona,Anomaly,Anomaly_Score
2021,3,55,68,860522056,220,116,66,1,Prodispel,Formas de linea,166764.0000,55-68,1,0.04050133536439643
2021,6,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,1052057.5000,55-68,1,0.045241858157666515
2021,6,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,108031.0000,55-68,1,0.04339006135335194
2021,7,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,1927900.0000,55-68,1,0.04787121909639963
2021,8,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2101450.0000,55-68,1,0.04431674921543832
2021,8,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,108031.0000,55-68,1,0.044441083018978145
2021,9,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,1986400.0000,55-68,1,0.04167963609793507
2021,9,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,108031.0000,55-68,1,0.04081772675996015
2021,10,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2480432.5000,55-68,1,0.05012004124309871
2021,10,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,120744.0000,55-68,1,0.04273722322525514
2021,11,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2524567.5000,55-68,1,0.04582044138156888
2021,12,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,5574237.5000,55-68,1,0.06229334973614459
2021,12,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,131845.0000,55-68,1,0.04094396687694296
2022,3,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2571920.0000,55-68,1,0.04870496161152843
2022,3,55,68,860522056,220,116,66,1,Prodispel,Formas de linea,213800.0000,55-68,1,0.04359779071818909
2022,3,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,145080.0000,55-68,1,0.04288071029740942
2022,4,55,68,3616666,215,116,66,170,Prodispel,Rollos de linea,3490050.0000,55-68,1,0.046045377701124546
2022,4,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2234440.0000,55-68,1,0.04658721724260689
2022,4,55,68,891000692,220,116,66,1,Prodispel,Formas de linea,164556.6000,55-68,1,0.04374747595902023
2022,5,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2618655.0000,55-68,1,0.04135341995791869
2022,6,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,1566370.0000,55-68,1,0.04726968883055799
2022,6,55,68,891000692,220,116,66,1,Prodispel,Formas de linea,-164556.6000,55-68,1,0.044426252386974785
2022,6,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,145080.0000,55-68,1,0.044779766833575596
2022,7,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2331355.0000,55-68,1,0.05089763789762597
2022,7,55,68,860522056,220,116,66,1,Prodispel,Formas de linea,293841.3500,55-68,1,0.04875873536798253
2022,7,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,145080.0000,55-68,1,0.05031308748047342
2022,8,55,68,800072556,220,116,66,1,Prodispel,Formas de linea,1095075.0000,55-68,1,0.04908702327079689
2022,8,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,3117985.0000,55-68,1,0.056153134564568996
2022,8,55,68,900233622,220,116,66,1,Prodispel,Formas de linea,83025.0000,55-68,1,0.05014025419272511
2022,8,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,145080.0000,55-68,1,0.05014025419272511
2022,9,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,3717675.0000,55-68,1,0.0472789925608193
2022,9,55,68,860522056,220,116,66,1,Prodispel,Formas de linea,212000.0000,55-68,1,0.043712785033374
2022,10,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2715570.0000,55-68,1,0.04982971046609769
2022,10,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,145080.0000,55-68,1,0.043290644344215534
2022,11,55,68,3616666,215,116,66,170,Prodispel,Rollos de linea,3138850.0000,55-68,1,0.04427234328053248
2022,11,55,68,806015162,220,116,66,1,Prodispel,Formas de linea,225828.0000,55-68,1,0.040252438804707136
2022,11,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,2977780.0000,55-68,1,0.05083903799243267
2022,11,55,68,900578135,220,116,66,1,Prodispel,Formas de linea,145080.0000,55-68,1,0.041820205659802656
2022,12,55,68,800072556,220,116,66,1,Prodispel,Formas de linea,684000.0000,55-68,1,0.04136414745599687
2022,12,55,68,806015162,220,116,66,1,Prodispel,Formas de linea,301104.0000,55-68,1,0.0403112471136004
2022,12,55,68,860090873,220,116,66,1,Prodispel,Formas de linea,3480555.0000,55-68,1,0.05042448729062615
