Codigo distrito,Nombre tipo zona,Nit cliente-sucursal,Recency,Monetary,Frequency,Distrito-Nombretipozona,Cluster
55,Institucional,1001901326-1,18,1132,1,55-Institucional,Cluster 0
55,Institucional,1047382708-1,24,1500,1,55-Institucional,Cluster 0
55,Institucional,1050035256-1,20,412,1,55-Institucional,Cluster 0
55,Institucional,19172251-1,10,292,2,55-Institucional,Cluster 0
55,Institucional,23237270-1,24,739,10,55-Institucional,Cluster 0
55,Institucional,3616666-1,23,10115,3,55-Institucional,Cluster 0
55,Institucional,45435690-1,17,203,1,55-Institucional,Cluster 0
55,Institucional,45449094-1,24,4225,22,55-Institucional,Cluster 0
55,Institucional,45496516-1,17,21,1,55-Institucional,Cluster 0
55,Institucional,45754446-1,9,474,1,55-Institucional,Cluster 0
55,Institucional,51680749-1,24,9206,21,55-Institucional,Cluster 0
55,Institucional,55223335-1,24,539,2,55-Institucional,Cluster 0
55,Institucional,64550066-1,3,146,1,55-Institucional,Cluster 0
55,Institucional,64920484-1,16,339,2,55-Institucional,Cluster 0
55,Institucional,70630892-1,20,1068,6,55-Institucional,Cluster 0
55,Institucional,73089631-1,22,1912,4,55-Institucional,Cluster 0
55,Institucional,73108101-1,2,3361,1,55-Institucional,Cluster 0
55,Institucional,73196048-1,22,4494,6,55-Institucional,Cluster 0
55,Institucional,79393999-1,20,1990,3,55-Institucional,Cluster 0
55,Institucional,800000276-2,7,4602,6,55-Institucional,Cluster 0
55,Institucional,800020023-1,24,256659,19,55-Institucional,Cluster 2
55,Institucional,800027498-1,3,489,3,55-Institucional,Cluster 0
55,Institucional,800027813-1,9,281,1,55-Institucional,Cluster 0
55,Institucional,800033981-1,24,16253,24,55-Institucional,Cluster 0
55,Institucional,800044422-1,24,17402,4,55-Institucional,Cluster 0
55,Institucional,800059470-1,24,56601,16,55-Institucional,Cluster 4
55,Institucional,800072556-1,24,1779,2,55-Institucional,Cluster 0
55,Institucional,800116164-1,24,207339,23,55-Institucional,Cluster 2
55,Institucional,800116562-1,20,38931,7,55-Institucional,Cluster 0
55,Institucional,800121354-1,14,1374,2,55-Institucional,Cluster 0
55,Institucional,800141645-1,12,86414,3,55-Institucional,Cluster 4
55,Institucional,800141656-1,6,21334,1,55-Institucional,Cluster 0
55,Institucional,800142409-1,22,2729,12,55-Institucional,Cluster 0
55,Institucional,800149226-1,24,14347,24,55-Institucional,Cluster 0
55,Institucional,800169179-1,22,611,4,55-Institucional,Cluster 0
55,Institucional,800183430-1,24,15338,7,55-Institucional,Cluster 0
55,Institucional,800188083-1,23,19974,18,55-Institucional,Cluster 0
55,Institucional,800200969-1,24,182255,22,55-Institucional,Cluster 2
55,Institucional,800202447-1,24,33874,19,55-Institucional,Cluster 0
55,Institucional,800206972-1,16,6374,12,55-Institucional,Cluster 0
55,Institucional,800208660-1,24,2534,8,55-Institucional,Cluster 0
55,Institucional,800217481-1,23,4665,15,55-Institucional,Cluster 0
55,Institucional,800230546-1,24,129422,24,55-Institucional,Cluster 4
55,Institucional,800231751-1,21,2012,12,55-Institucional,Cluster 0
55,Institucional,800232726-1,7,18932,1,55-Institucional,Cluster 0
55,Institucional,800242874-1,24,2946,2,55-Institucional,Cluster 0
55,Institucional,800245090-1,20,679,6,55-Institucional,Cluster 0
55,Institucional,800250635-1,24,7468,24,55-Institucional,Cluster 0
55,Institucional,800252396-1,20,6982,6,55-Institucional,Cluster 0
55,Institucional,800253103-1,23,5548,19,55-Institucional,Cluster 0
55,Institucional,802020334-1,16,116,1,55-Institucional,Cluster 0
55,Institucional,802020796-1,1,60,1,55-Institucional,Cluster 0
55,Institucional,805008894-1,5,336,1,55-Institucional,Cluster 0
55,Institucional,806000058-1,20,1241,5,55-Institucional,Cluster 0
55,Institucional,806000179-1,14,24442,2,55-Institucional,Cluster 0
55,Institucional,806000179-2,24,1147647,24,55-Institucional,Cluster 1
55,Institucional,806000179-3,14,1936,1,55-Institucional,Cluster 0
55,Institucional,806000591-1,24,165155,13,55-Institucional,Cluster 2
55,Institucional,806001093-1,24,4530,24,55-Institucional,Cluster 0
55,Institucional,806001689-1,20,1446,2,55-Institucional,Cluster 0
55,Institucional,806002274-1,24,2783,10,55-Institucional,Cluster 0
55,Institucional,806002722-1,19,1925,1,55-Institucional,Cluster 0
55,Institucional,806003190-1,12,3797,2,55-Institucional,Cluster 0
55,Institucional,806004386-1,21,1013,4,55-Institucional,Cluster 0
55,Institucional,806004548-1,24,246256,24,55-Institucional,Cluster 2
55,Institucional,806005008-1,23,30917,14,55-Institucional,Cluster 0
55,Institucional,806005329-1,19,14064,11,55-Institucional,Cluster 0
55,Institucional,806005423-1,18,17487,9,55-Institucional,Cluster 0
55,Institucional,806006331-1,21,4171,19,55-Institucional,Cluster 0
55,Institucional,806007650-1,24,34792,12,55-Institucional,Cluster 0
55,Institucional,806008356-1,7,21830,6,55-Institucional,Cluster 0
55,Institucional,806008394-1,23,164966,22,55-Institucional,Cluster 2
55,Institucional,806008439-1,24,69523,24,55-Institucional,Cluster 4
55,Institucional,806009039-1,15,65,4,55-Institucional,Cluster 0
55,Institucional,806009752-1,1,698,1,55-Institucional,Cluster 0
55,Institucional,806010043-1,18,8686,1,55-Institucional,Cluster 0
55,Institucional,806011019-1,7,234,4,55-Institucional,Cluster 0
55,Institucional,806011046-1,8,875,1,55-Institucional,Cluster 0
55,Institucional,806012085-1,4,1390,2,55-Institucional,Cluster 0
55,Institucional,806012153-1,21,3448,4,55-Institucional,Cluster 0
55,Institucional,806012958-1,24,124584,23,55-Institucional,Cluster 4
55,Institucional,806013688-1,24,39469,22,55-Institucional,Cluster 0
55,Institucional,806013873-1,24,912,9,55-Institucional,Cluster 0
55,Institucional,806014415-1,22,40924,17,55-Institucional,Cluster 0
55,Institucional,806015162-1,24,13322,24,55-Institucional,Cluster 0
55,Institucional,806015201-1,24,207450,21,55-Institucional,Cluster 2
55,Institucional,806016225-1,24,116378,23,55-Institucional,Cluster 4
55,Institucional,811012106-1,12,467,2,55-Institucional,Cluster 0
55,Institucional,811044110-1,24,36545,15,55-Institucional,Cluster 0
55,Institucional,823000097-1,16,9019,14,55-Institucional,Cluster 0
55,Institucional,830023178-1,24,39440,20,55-Institucional,Cluster 0
55,Institucional,830032945-1,24,128106,24,55-Institucional,Cluster 4
55,Institucional,830066626-1,22,57512,15,55-Institucional,Cluster 4
55,Institucional,830133643-1,24,11471,22,55-Institucional,Cluster 0
55,Institucional,830500729-1,24,145031,17,55-Institucional,Cluster 2
55,Institucional,860013771-1,24,158145,24,55-Institucional,Cluster 2
55,Institucional,860013798-1,19,23231,4,55-Institucional,Cluster 0
55,Institucional,860019021-1,24,75510,17,55-Institucional,Cluster 4
55,Institucional,860028947-1,24,108026,22,55-Institucional,Cluster 4
55,Institucional,860039726-1,23,21205,21,55-Institucional,Cluster 0
55,Institucional,860040094-1,24,792,1,55-Institucional,Cluster 0
55,Institucional,860040576-1,20,383,4,55-Institucional,Cluster 0
55,Institucional,860042141-1,17,166,5,55-Institucional,Cluster 0
55,Institucional,860090873-1,24,162609,21,55-Institucional,Cluster 2
55,Institucional,860522056-1,21,36374,13,55-Institucional,Cluster 0
55,Institucional,860533413-1,17,8177,13,55-Institucional,Cluster 0
55,Institucional,890102768-1,23,139491,17,55-Institucional,Cluster 4
55,Institucional,890105424-1,24,4713,18,55-Institucional,Cluster 0
55,Institucional,890112870-1,23,6984,14,55-Institucional,Cluster 0
55,Institucional,890304099-3,24,78830,12,55-Institucional,Cluster 4
55,Institucional,890307400-1,24,8788,2,55-Institucional,Cluster 0
55,Institucional,890400048-1,22,6004,14,55-Institucional,Cluster 0
55,Institucional,890400186-1,23,3946,10,55-Institucional,Cluster 0
55,Institucional,890400372-1,19,6725,7,55-Institucional,Cluster 0
55,Institucional,890400693-1,24,258036,21,55-Institucional,Cluster 2
55,Institucional,890400695-1,15,7163,8,55-Institucional,Cluster 0
55,Institucional,890400973-1,5,538,2,55-Institucional,Cluster 0
55,Institucional,890401427-1,24,394665,24,55-Institucional,Cluster 3
55,Institucional,890401435-1,23,808,12,55-Institucional,Cluster 0
