Codigo distrito,Nombre tipo zona,Nit cliente-sucursal,Recency,Monetary,Frequency,Distrito-Nombretipozona,Cluster
53,Institucional,1082860722-1,21,8902,17,53-Institucional,Cluster 0
53,Institucional,1082867894-1,8,275,2,53-Institucional,Cluster 0
53,Institucional,1082912419-1,24,11378,12,53-Institucional,Cluster 2
53,Institucional,1082927984-1,21,563,2,53-Institucional,Cluster 0
53,Institucional,1082940721-1,23,17,1,53-Institucional,Cluster 0
53,Institucional,1082985544-1,14,263,1,53-Institucional,Cluster 0
53,Institucional,1083010607-1,20,162,1,53-Institucional,Cluster 0
53,Institucional,1083030703-1,22,4327,10,53-Institucional,Cluster 0
53,Institucional,1083043281-1,20,7034,3,53-Institucional,Cluster 0
53,Institucional,1100957509-1,24,13502,11,53-Institucional,Cluster 2
53,Institucional,12555093-1,21,741,2,53-Institucional,Cluster 0
53,Institucional,36563616-1,11,224,1,53-Institucional,Cluster 0
53,Institucional,37886587-1,23,5299,11,53-Institucional,Cluster 0
53,Institucional,57439238-1,23,7598,7,53-Institucional,Cluster 0
53,Institucional,73097054-1,10,134,2,53-Institucional,Cluster 0
53,Institucional,79442767-1,13,77,1,53-Institucional,Cluster 0
53,Institucional,79633192-1,21,1525,2,53-Institucional,Cluster 0
53,Institucional,800021308-1,23,6889,6,53-Institucional,Cluster 0
53,Institucional,800052153-1,23,269,1,53-Institucional,Cluster 0
53,Institucional,800118728-1,23,140061,18,53-Institucional,Cluster 1
53,Institucional,800180600-1,23,995,4,53-Institucional,Cluster 0
53,Institucional,800182641-1,21,891,8,53-Institucional,Cluster 0
53,Institucional,800187234-1,12,7205,3,53-Institucional,Cluster 0
53,Institucional,800188677-1,12,1771,6,53-Institucional,Cluster 0
53,Institucional,800201726-1,24,56463,17,53-Institucional,Cluster 4
53,Institucional,800210569-1,23,2375,9,53-Institucional,Cluster 0
53,Institucional,800226062-1,24,151330,22,53-Institucional,Cluster 1
53,Institucional,806000179-1,24,174839,23,53-Institucional,Cluster 1
53,Institucional,806000591-1,24,149539,24,53-Institucional,Cluster 1
53,Institucional,819000413-1,24,53944,21,53-Institucional,Cluster 4
53,Institucional,819000986-1,24,69709,23,53-Institucional,Cluster 4
53,Institucional,819005725-1,24,2126,3,53-Institucional,Cluster 0
53,Institucional,830023178-1,23,12130,9,53-Institucional,Cluster 2
53,Institucional,830054539-3,9,46924,4,53-Institucional,Cluster 4
53,Institucional,85155746-1,3,210,1,53-Institucional,Cluster 0
53,Institucional,860533413-2,17,3900,14,53-Institucional,Cluster 0
53,Institucional,860536003-2,8,444,4,53-Institucional,Cluster 0
53,Institucional,890304099-1,24,23926,10,53-Institucional,Cluster 2
53,Institucional,890918965-1,22,7513,5,53-Institucional,Cluster 0
53,Institucional,891700612-1,24,151388,24,53-Institucional,Cluster 1
53,Institucional,891702257-1,24,2115,11,53-Institucional,Cluster 0
53,Institucional,891780093-1,24,15345,6,53-Institucional,Cluster 2
53,Institucional,900041499-1,24,1067,2,53-Institucional,Cluster 0
53,Institucional,900054062-1,24,42613,19,53-Institucional,Cluster 4
53,Institucional,900065537-1,23,11850,16,53-Institucional,Cluster 2
