Codigo distrito,Nombre tipo zona,Nit cliente-sucursal,Recency,Monetary,Frequency,Distrito-Nombretipozona,Cluster
40,Institucional,1000305330-1,11,2100,1,40-Institucional,Cluster 0
40,Institucional,1000922079-1,22,543,13,40-Institucional,Cluster 0
40,Institucional,1001367551-1,24,3472,7,40-Institucional,Cluster 0
40,Institucional,1017157115-1,24,1577,5,40-Institucional,Cluster 0
40,Institucional,1017183551-1,24,3988,22,40-Institucional,Cluster 0
40,Institucional,1017196040-1,19,12558,11,40-Institucional,Cluster 0
40,Institucional,1017207189-1,16,9094,2,40-Institucional,Cluster 0
40,Institucional,1017223792-1,23,925,4,40-Institucional,Cluster 0
40,Institucional,1017230652-1,19,244,2,40-Institucional,Cluster 0
40,Institucional,1017255350-1,24,3811,17,40-Institucional,Cluster 0
40,Institucional,1020394230-1,24,1067664,24,40-Institucional,Cluster 3
40,Institucional,1020417187-1,24,1550,13,40-Institucional,Cluster 0
40,Institucional,1020428714-1,2,75,1,40-Institucional,Cluster 0
40,Institucional,1020449338-1,20,147,2,40-Institucional,Cluster 0
40,Institucional,1022092204-1,23,5100,4,40-Institucional,Cluster 0
40,Institucional,10226018-1,2,1379,1,40-Institucional,Cluster 0
40,Institucional,1031133874-1,23,3100,3,40-Institucional,Cluster 0
40,Institucional,1035852255-1,24,2546,7,40-Institucional,Cluster 0
40,Institucional,1036395019-1,16,10691,5,40-Institucional,Cluster 0
40,Institucional,1036599251-1,3,726,2,40-Institucional,Cluster 0
40,Institucional,1036602421-1,20,1104,1,40-Institucional,Cluster 0
40,Institucional,1036612491-1,20,8520,8,40-Institucional,Cluster 0
40,Institucional,1036619400-1,11,724,3,40-Institucional,Cluster 0
40,Institucional,1036653948-1,3,168,1,40-Institucional,Cluster 0
40,Institucional,1036671596-1,6,6059,1,40-Institucional,Cluster 0
40,Institucional,1036950731-1,22,18369,3,40-Institucional,Cluster 0
40,Institucional,1037577004-1,18,912,17,40-Institucional,Cluster 0
40,Institucional,1037582992-1,6,208,1,40-Institucional,Cluster 0
40,Institucional,1037586933-1,21,6423,3,40-Institucional,Cluster 0
40,Institucional,1037594256-1,23,871,2,40-Institucional,Cluster 0
40,Institucional,1037610471-1,24,1464,2,40-Institucional,Cluster 0
40,Institucional,1037632421-1,23,18788,12,40-Institucional,Cluster 0
40,Institucional,1039049992-1,23,934,7,40-Institucional,Cluster 0
40,Institucional,1039467736-1,9,829,1,40-Institucional,Cluster 0
40,Institucional,1040036202-1,22,44743,8,40-Institucional,Cluster 0
40,Institucional,1040038423-1,10,379,2,40-Institucional,Cluster 0
