Codigo distrito,Nombre tipo zona,Nit cliente-sucursal,Recency,Monetary,Frequency,Distrito-Nombretipozona,Cluster
71,V Industria,10227058-1,24,15892,23,71-V Industria,Cluster 0
71,V Industria,10240981-1,24,7560,23,71-V Industria,Cluster 0
71,V Industria,10288125-1,14,251,1,71-V Industria,Cluster 0
71,V Industria,1053769324-1,8,775,8,71-V Industria,Cluster 0
71,V Industria,1053782471-1,22,592,4,71-V Industria,Cluster 0
71,V Industria,1053806368-1,23,73,2,71-V Industria,Cluster 0
71,V Industria,1053854484-1,13,185,1,71-V Industria,Cluster 0
71,V Industria,1053858193-1,1,22,1,71-V Industria,Cluster 0
71,V Industria,30282807-1,24,953,2,71-V Industria,Cluster 0
71,V Industria,30292405-1,23,1772,7,71-V Industria,Cluster 0
71,V Industria,30293294-1,2,220,1,71-V Industria,Cluster 0
71,V Industria,30303438-1,19,88,1,71-V Industria,Cluster 0
71,V Industria,800027557-1,3,152,1,71-V Industria,Cluster 0
71,V Industria,800031865-1,20,128,1,71-V Industria,Cluster 0
71,V Industria,800035120-1,24,26759,24,71-V Industria,Cluster 0
71,V Industria,800042175-1,24,16944,24,71-V Industria,Cluster 0
71,V Industria,800129263-1,23,6065,23,71-V Industria,Cluster 0
71,V Industria,800194208-1,24,5500,18,71-V Industria,Cluster 0
71,V Industria,800227924-1,24,218473,24,71-V Industria,Cluster 4
71,V Industria,800250255-1,3,138,1,71-V Industria,Cluster 0
71,V Industria,800254908-1,24,90238,18,71-V Industria,Cluster 2
71,V Industria,810000988-1,24,2767,23,71-V Industria,Cluster 0
71,V Industria,810002601-1,23,1749,2,71-V Industria,Cluster 0
71,V Industria,810002788-1,24,16927,23,71-V Industria,Cluster 0
71,V Industria,810003515-1,24,2879,11,71-V Industria,Cluster 0
71,V Industria,810003782-1,23,13260,17,71-V Industria,Cluster 0
71,V Industria,810004529-1,22,1382,7,71-V Industria,Cluster 0
71,V Industria,810004818-1,23,5728,22,71-V Industria,Cluster 0
71,V Industria,810005071-1,11,428,3,71-V Industria,Cluster 0
71,V Industria,810005282-1,20,852,1,71-V Industria,Cluster 0
71,V Industria,810006108-1,24,1718,2,71-V Industria,Cluster 0
71,V Industria,810006757-1,24,3594,24,71-V Industria,Cluster 0
71,V Industria,810006772-1,1,77,1,71-V Industria,Cluster 0
71,V Industria,830071696-1,24,4826,24,71-V Industria,Cluster 0
71,V Industria,830506276-1,24,87988,24,71-V Industria,Cluster 2
71,V Industria,890800148-1,24,7541,6,71-V Industria,Cluster 0
71,V Industria,890800413-1,24,14188,21,71-V Industria,Cluster 0
71,V Industria,890800450-1,24,8890,20,71-V Industria,Cluster 0
71,V Industria,890800788-1,24,78555,24,71-V Industria,Cluster 2
71,V Industria,890800999-1,24,12278,21,71-V Industria,Cluster 0
71,V Industria,890801094-1,21,3800,2,71-V Industria,Cluster 0
71,V Industria,890801339-1,23,284350,14,71-V Industria,Cluster 4
71,V Industria,890801451-1,24,175954,24,71-V Industria,Cluster 4
71,V Industria,890801748-1,24,114488,24,71-V Industria,Cluster 2
71,V Industria,890801763-1,23,9410,8,71-V Industria,Cluster 0
71,V Industria,890802233-1,23,720,3,71-V Industria,Cluster 0
71,V Industria,890802586-1,10,3323,7,71-V Industria,Cluster 0
71,V Industria,890803025-1,14,212,1,71-V Industria,Cluster 0
71,V Industria,890803304-1,21,1165,3,71-V Industria,Cluster 0
71,V Industria,890804714-1,9,788,9,71-V Industria,Cluster 0
71,V Industria,890804987-1,21,2179,8,71-V Industria,Cluster 0
71,V Industria,890805168-1,24,6156,24,71-V Industria,Cluster 0
71,V Industria,890805267-1,24,611486,24,71-V Industria,Cluster 3
71,V Industria,890805453-1,24,8726,21,71-V Industria,Cluster 0
71,V Industria,890806225-1,24,11655,22,71-V Industria,Cluster 0
71,V Industria,890806999-1,24,2559,2,71-V Industria,Cluster 0
71,V Industria,890807213-1,23,3869,10,71-V Industria,Cluster 0
71,V Industria,890807529-1,24,148690,24,71-V Industria,Cluster 2
