Codigo distrito,Nombre tipo zona,Nit cliente-sucursal,Recency,Monetary,Frequency,Distrito-Nombretipozona,Cluster
71,Institucional,1002954869-1,14,734,6,71-Institucional,Cluster 0
71,Institucional,1010186955-1,13,103,3,71-Institucional,Cluster 0
71,Institucional,10226384-1,15,1778,6,71-Institucional,Cluster 0
71,Institucional,10228555-1,24,1010,4,71-Institucional,Cluster 0
71,Institucional,10233543-1,23,8022,13,71-Institucional,Cluster 0
71,Institucional,10264345-1,24,1479,5,71-Institucional,Cluster 0
71,Institucional,1053767842-1,15,551,2,71-Institucional,Cluster 0
71,Institucional,1053839255-1,19,3806,13,71-Institucional,Cluster 0
71,Institucional,1053856293-1,22,23455,4,71-Institucional,Cluster 0
71,Institucional,1057785562-1,24,558,4,71-Institucional,Cluster 0
71,Institucional,1088011076-1,4,734,1,71-Institucional,Cluster 0
71,Institucional,1143943509-1,3,226,1,71-Institucional,Cluster 0
71,Institucional,15957563-1,13,220,1,71-Institucional,Cluster 0
71,Institucional,16070717-1,1,76,1,71-Institucional,Cluster 0
71,Institucional,16136430-1,14,852,2,71-Institucional,Cluster 0
71,Institucional,16359081-1,20,540,1,71-Institucional,Cluster 0
71,Institucional,30233333-1,15,370,2,71-Institucional,Cluster 0
71,Institucional,30270962-1,23,3160,13,71-Institucional,Cluster 0
71,Institucional,30271260-1,20,1112,4,71-Institucional,Cluster 0
71,Institucional,30275361-1,15,554,2,71-Institucional,Cluster 0
71,Institucional,30276137-1,22,994,7,71-Institucional,Cluster 0
71,Institucional,30285660-1,20,1146,3,71-Institucional,Cluster 0
71,Institucional,30307932-1,19,138,1,71-Institucional,Cluster 0
71,Institucional,30392611-1,22,4118,3,71-Institucional,Cluster 0
71,Institucional,30395371-1,12,4710,10,71-Institucional,Cluster 0
71,Institucional,43063221-1,9,4467,5,71-Institucional,Cluster 0
71,Institucional,4310249-1,24,14142,20,71-Institucional,Cluster 0
71,Institucional,5347912-1,23,568,2,71-Institucional,Cluster 0
71,Institucional,55165129-1,17,66,1,71-Institucional,Cluster 0
71,Institucional,55313648-1,11,182,2,71-Institucional,Cluster 0
71,Institucional,75033448-1,23,713,6,71-Institucional,Cluster 0
71,Institucional,75067545-1,4,317,4,71-Institucional,Cluster 0
71,Institucional,75075303-1,15,203,1,71-Institucional,Cluster 0
71,Institucional,75081897-1,22,362,2,71-Institucional,Cluster 0
71,Institucional,79107478-1,23,16589,11,71-Institucional,Cluster 0
71,Institucional,79318167-1,22,3576,6,71-Institucional,Cluster 0
71,Institucional,79328158-1,24,56792,21,71-Institucional,Cluster 4
71,Institucional,79531879-1,6,1638,5,71-Institucional,Cluster 0
71,Institucional,800044967-1,24,27491,2,71-Institucional,Cluster 0
71,Institucional,800088357-1,23,3091,7,71-Institucional,Cluster 0
71,Institucional,800090890-1,12,37,1,71-Institucional,Cluster 0
71,Institucional,800094090-1,22,362,2,71-Institucional,Cluster 0
71,Institucional,800112414-1,20,581,3,71-Institucional,Cluster 0
71,Institucional,800165850-1,6,4840,1,71-Institucional,Cluster 0
71,Institucional,800176868-1,24,5146,21,71-Institucional,Cluster 0
71,Institucional,800180230-1,24,16767,24,71-Institucional,Cluster 0
71,Institucional,800185449-1,24,812356,24,71-Institucional,Cluster 2
71,Institucional,800202395-1,24,867526,23,71-Institucional,Cluster 2
71,Institucional,800219192-1,24,117479,24,71-Institucional,Cluster 4
71,Institucional,805016406-1,24,59602,24,71-Institucional,Cluster 4
71,Institucional,810000317-1,24,88645,15,71-Institucional,Cluster 4
71,Institucional,810000520-1,23,17688,11,71-Institucional,Cluster 0
71,Institucional,810001096-1,12,5759,5,71-Institucional,Cluster 0
71,Institucional,810001114-1,10,2509,2,71-Institucional,Cluster 0
71,Institucional,810001466-1,23,20488,22,71-Institucional,Cluster 0
71,Institucional,810002311-1,24,8361,17,71-Institucional,Cluster 0
71,Institucional,810003317-1,13,613,1,71-Institucional,Cluster 0
71,Institucional,810003952-1,10,244,2,71-Institucional,Cluster 0
71,Institucional,810004019-1,23,142,1,71-Institucional,Cluster 0
71,Institucional,810004130-1,11,486,4,71-Institucional,Cluster 0
71,Institucional,810005573-1,24,101117,24,71-Institucional,Cluster 4
71,Institucional,810005854-1,24,260,6,71-Institucional,Cluster 0
71,Institucional,810006036-1,24,10190,15,71-Institucional,Cluster 0
71,Institucional,810006362-1,24,6205,19,71-Institucional,Cluster 0
71,Institucional,810006693-1,24,172174,24,71-Institucional,Cluster 3
71,Institucional,811001497-1,22,850,9,71-Institucional,Cluster 0
71,Institucional,816007215-1,24,12284,24,71-Institucional,Cluster 0
71,Institucional,830070527-1,10,736,1,71-Institucional,Cluster 0
71,Institucional,830102216-1,22,365,1,71-Institucional,Cluster 0
71,Institucional,830513753-1,23,186327,8,71-Institucional,Cluster 3
71,Institucional,8407540-1,18,420,2,71-Institucional,Cluster 0
71,Institucional,860007368-1,23,9942,11,71-Institucional,Cluster 0
71,Institucional,860007538-1,24,58249,21,71-Institucional,Cluster 4
71,Institucional,860007627-1,23,39724,14,71-Institucional,Cluster 4
71,Institucional,860020232-1,19,8942,8,71-Institucional,Cluster 0
71,Institucional,860020342-1,2,154,1,71-Institucional,Cluster 0
71,Institucional,860533413-1,12,3369,7,71-Institucional,Cluster 0
71,Institucional,890800184-1,23,527,2,71-Institucional,Cluster 0
71,Institucional,890800256-1,24,41052,17,71-Institucional,Cluster 4
71,Institucional,890800849-1,14,3307,3,71-Institucional,Cluster 0
71,Institucional,890801007-1,24,2007602,24,71-Institucional,Cluster 1
71,Institucional,890801018-1,23,14978,2,71-Institucional,Cluster 0
71,Institucional,890801042-1,22,10931,3,71-Institucional,Cluster 0
71,Institucional,890801099-1,24,270386,20,71-Institucional,Cluster 3
71,Institucional,890801193-1,23,35364,7,71-Institucional,Cluster 0
71,Institucional,890801201-1,24,51693,24,71-Institucional,Cluster 4
71,Institucional,890801495-1,19,25405,19,71-Institucional,Cluster 0
71,Institucional,890801652-1,19,2358,2,71-Institucional,Cluster 0
71,Institucional,890801752-1,7,1863,5,71-Institucional,Cluster 0
71,Institucional,890802059-1,24,6292,24,71-Institucional,Cluster 0
71,Institucional,890802337-1,24,58465,24,71-Institucional,Cluster 4
71,Institucional,890802356-1,19,1010,6,71-Institucional,Cluster 0
71,Institucional,890802377-1,23,22026,17,71-Institucional,Cluster 0
71,Institucional,890803296-1,24,17458,23,71-Institucional,Cluster 0
71,Institucional,890804955-1,22,12965,19,71-Institucional,Cluster 0
71,Institucional,890805051-1,24,84016,19,71-Institucional,Cluster 4
71,Institucional,890805175-1,23,21311,12,71-Institucional,Cluster 0
71,Institucional,890805503-1,24,99954,24,71-Institucional,Cluster 4
71,Institucional,890805923-1,24,10786,19,71-Institucional,Cluster 0
71,Institucional,890806001-1,23,87775,23,71-Institucional,Cluster 4
71,Institucional,890806147-1,24,40580,20,71-Institucional,Cluster 4
71,Institucional,890806477-1,24,78993,15,71-Institucional,Cluster 4
71,Institucional,890807803-1,14,400,2,71-Institucional,Cluster 0
71,Institucional,890807898-1,6,649,1,71-Institucional,Cluster 0
71,Institucional,899999063-1,12,44332,2,71-Institucional,Cluster 4
71,Institucional,900007679-1,22,4487,3,71-Institucional,Cluster 0
71,Institucional,900008004-1,23,10509,10,71-Institucional,Cluster 0
71,Institucional,900011467-1,24,276,2,71-Institucional,Cluster 0
71,Institucional,900038933-1,24,99920,18,71-Institucional,Cluster 4
71,Institucional,900042094-1,22,9013,11,71-Institucional,Cluster 0
71,Institucional,900055999-1,24,17750,23,71-Institucional,Cluster 0
71,Institucional,900058196-1,23,1903,7,71-Institucional,Cluster 0
71,Institucional,900084803-1,22,4570,4,71-Institucional,Cluster 0
71,Institucional,900123362-1,23,925,3,71-Institucional,Cluster 0
71,Institucional,900130412-1,23,22921,18,71-Institucional,Cluster 0
71,Institucional,900135782-1,22,1403,3,71-Institucional,Cluster 0
71,Institucional,900148265-1,10,7236,2,71-Institucional,Cluster 0
71,Institucional,900159106-1,24,6376,22,71-Institucional,Cluster 0
71,Institucional,900181419-1,24,182609,24,71-Institucional,Cluster 3
71,Institucional,900328834-1,15,1158,6,71-Institucional,Cluster 0
71,Institucional,900331961-1,24,13317,24,71-Institucional,Cluster 0
71,Institucional,900377863-1,4,5052,4,71-Institucional,Cluster 0
