Codigo distrito,Nombre tipo zona,Nit cliente-sucursal,Recency,Monetary,Frequency,Distrito-Nombretipozona,Cluster
20,Artes graficas,1006327074-1,24,23359,22,20-Artes graficas,Cluster 0
20,Artes graficas,1010095772-1,19,3750,1,20-Artes graficas,Cluster 0
20,Artes graficas,10306908-1,23,6058,3,20-Artes graficas,Cluster 0
20,Artes graficas,1032413849-1,7,416,2,20-Artes graficas,Cluster 0
20,Artes graficas,10525512-1,14,3168,1,20-Artes graficas,Cluster 0
20,Artes graficas,10542071-1,24,105459,21,20-Artes graficas,Cluster 0
20,Artes graficas,10544637-1,24,6851,3,20-Artes graficas,Cluster 0
20,Artes graficas,1061704053-1,21,530,1,20-Artes graficas,Cluster 0
20,Artes graficas,1061735002-1,24,5807,1,20-Artes graficas,Cluster 0
20,Artes graficas,1061747322-1,22,2331,1,20-Artes graficas,Cluster 0
20,Artes graficas,1061822532-1,20,597,2,20-Artes graficas,Cluster 0
20,Artes graficas,10755015-1,20,55225,12,20-Artes graficas,Cluster 0
20,Artes graficas,1085280130-1,8,1285,7,20-Artes graficas,Cluster 0
20,Artes graficas,1089907736-1,23,2241,3,20-Artes graficas,Cluster 0
20,Artes graficas,1107035793-1,16,613,1,20-Artes graficas,Cluster 0
20,Artes graficas,1107047442-1,23,5604,5,20-Artes graficas,Cluster 0
20,Artes graficas,1107077268-1,11,481,1,20-Artes graficas,Cluster 0
20,Artes graficas,1113535828-1,23,21674,4,20-Artes graficas,Cluster 0
20,Artes graficas,1113624276-1,19,2616,1,20-Artes graficas,Cluster 0
20,Artes graficas,1114813896-1,16,9325,9,20-Artes graficas,Cluster 0
20,Artes graficas,1115079349-1,23,3016,6,20-Artes graficas,Cluster 0
20,Artes graficas,1116436663-1,14,1890,1,20-Artes graficas,Cluster 0
20,Artes graficas,1118312221-1,24,21244,3,20-Artes graficas,Cluster 0
20,Artes graficas,1130614370-1,5,357,2,20-Artes graficas,Cluster 0
20,Artes graficas,1130614538-1,24,2569,1,20-Artes graficas,Cluster 0
20,Artes graficas,1130632220-1,2,14978,2,20-Artes graficas,Cluster 0
20,Artes graficas,1130633125-1,24,48222,15,20-Artes graficas,Cluster 0
20,Artes graficas,1130633334-1,7,18742,7,20-Artes graficas,Cluster 0
20,Artes graficas,1130640388-1,24,38359,10,20-Artes graficas,Cluster 0
20,Artes graficas,1130646974-1,23,994,1,20-Artes graficas,Cluster 0
20,Artes graficas,1130647934-1,3,2511,3,20-Artes graficas,Cluster 0
20,Artes graficas,1130653752-1,21,8245,1,20-Artes graficas,Cluster 0
20,Artes graficas,1130658160-1,22,4240,1,20-Artes graficas,Cluster 0
20,Artes graficas,1130670250-1,21,301,1,20-Artes graficas,Cluster 0
20,Artes graficas,1130673511-1,3,1035,1,20-Artes graficas,Cluster 0
20,Artes graficas,1130676173-1,15,5365,2,20-Artes graficas,Cluster 0
20,Artes graficas,1130676512-1,17,11839,5,20-Artes graficas,Cluster 0
20,Artes graficas,1130677985-1,21,4565,1,20-Artes graficas,Cluster 0
20,Artes graficas,1130683865-1,16,420,3,20-Artes graficas,Cluster 0
20,Artes graficas,1140845735-1,21,1401,3,20-Artes graficas,Cluster 0
20,Artes graficas,1143830928-1,18,45058,11,20-Artes graficas,Cluster 0
20,Artes graficas,1143833983-1,3,1554,2,20-Artes graficas,Cluster 0
20,Artes graficas,1143939878-1,20,144564,16,20-Artes graficas,Cluster 0
20,Artes graficas,1143947874-1,24,66717,21,20-Artes graficas,Cluster 0
20,Artes graficas,1143977879-1,22,1083,1,20-Artes graficas,Cluster 0
20,Artes graficas,1143988610-1,17,2552,3,20-Artes graficas,Cluster 0
20,Artes graficas,1144028148-1,24,20711,5,20-Artes graficas,Cluster 0
20,Artes graficas,1144066135-1,24,22135,4,20-Artes graficas,Cluster 0
20,Artes graficas,1144079609-1,12,188335,11,20-Artes graficas,Cluster 0
20,Artes graficas,1144109670-1,11,2795,1,20-Artes graficas,Cluster 0
20,Artes graficas,1144131445-1,8,3298,3,20-Artes graficas,Cluster 0
20,Artes graficas,1193478047-1,22,5026,10,20-Artes graficas,Cluster 0
20,Artes graficas,12236781-1,24,216267,21,20-Artes graficas,Cluster 0
20,Artes graficas,12987739-1,23,1386,1,20-Artes graficas,Cluster 0
20,Artes graficas,12991869-1,1,117,1,20-Artes graficas,Cluster 0
20,Artes graficas,13847947-1,12,15389,5,20-Artes graficas,Cluster 0
20,Artes graficas,13889948-1,2,754,2,20-Artes graficas,Cluster 0
20,Artes graficas,14468768-1,24,633,1,20-Artes graficas,Cluster 0
